iter	MultiClass
314	0.8714334108
315	0.8708453116
316	0.8701287238
317	0.869748209
318	0.8688749793
319	0.8684011544
320	0.868198518
321	0.8678435653
322	0.8674549869
323	0.8669061424
324	0.8666109134
325	0.8662587418
326	0.8658794566
327	0.8654475955
328	0.8650976621
329	0.8642870471
330	0.8639403375
331	0.8632814055
332	0.862899097
333	0.8624717991
334	0.8618447913
335	0.8612358551
336	0.8610640217
337	0.8603645198
338	0.8602386023
339	0.8596380276
340	0.859025131
341	0.858452575
342	0.8582267384
343	0.8578100733
344	0.8571378767
345	0.8565686959
346	0.8559236293
347	0.8556567174
348	0.8550425248
349	0.8543620598
350	0.8539347116
351	0.8533054848
352	0.8526042526
353	0.8522797401
354	0.8518059962
355	0.8510439042
356	0.8504370775
357	0.8501506821
358	0.8495604698
359	0.8490143065
360	0.8483071666
361	0.8476904746
362	0.8472237483
363	0.8468726635
364	0.8462746973
365	0.845822281
366	0.8454493614
367	0.84506701
368	0.8445620099
369	0.8444022332
370	0.8440147132
371	0.8435851071
372	0.8429946422
373	0.8423546181
374	0.8418729441
375	0.8413829948
376	0.8409257475
377	0.8403554714
378	0.8397771714
379	0.8394332676
380	0.8390767808
381	0.8387054775
382	0.8383922022
383	0.8377130079
384	0.8373360481
385	0.836854968
386	0.8362985574
387	0.8359285264
388	0.8356044835
389	0.8349424741
390	0.8346415828
391	0.834264204
392	0.8339834095
393	0.8333630045
394	0.832724313
395	0.8323515757
396	0.8320119852
397	0.8313947008
398	0.8309608552
399	0.8304623142
400	0.8298353738
401	0.8292482287
402	0.8286200069
403	0.8284460536
404	0.827979052
405	0.827401362
406	0.8270006393
407	0.8263554554
408	0.8259827173
409	0.8256186682
410	0.8251739176
411	0.8247567733
412	0.8244239238
413	0.8240069073
414	0.8236892768
415	0.8234155436
416	0.8231228721
417	0.8227203313
418	0.8221786328
419	0.8220074644
420	0.8216639853
421	0.8215382849
422	0.8210713724
423	0.8207562188
424	0.82029139
425	0.8200953571
426	0.8195609542
427	0.8187779393
428	0.8181853322
429	0.817921665
430	0.8176034769
431	0.8173234494
432	0.8165182466
433	0.8159677253
434	0.8157909149
435	0.8153753242
436	0.8148009481
437	0.8146476616
438	0.8144303858
439	0.8140278944
440	0.8135335558
441	0.8130776665
442	0.8125863357
443	0.8120467371
444	0.811909507
445	0.8115868871
446	0.8111854321
447	0.81085926
448	0.8102907155
449	0.8096391164
450	0.8093233943
451	0.8088263113
452	0.8085391783
453	0.8081826894
454	0.8079816487
455	0.8076601931
456	0.8072915047
457	0.8063197578
458	0.8060216642
459	0.8056361657
460	0.8052004648
461	0.8049397678
462	0.804497546
463	0.8041938691
464	0.8037992062
465	0.8031224834
466	0.8026295268
467	0.8019267072
468	0.8016255422
469	0.801469272
470	0.8011867343
471	0.8007258228
472	0.8001145065
473	0.7998547417
474	0.7990574539
475	0.798607771
476	0.7980897615
477	0.7976596747
478	0.7969536937
479	0.7965046647
480	0.7959497361
481	0.7955861751
482	0.7951669447
483	0.794691775
484	0.7942653047
485	0.793575378
486	0.793166269
487	0.7924363868
488	0.7919777323
489	0.7916472563
490	0.7910516369
491	0.7905356445
492	0.7900564756
493	0.7897430261
494	0.7893725665
495	0.7890780026
496	0.788644665
497	0.7882460546
498	0.7880371053
499	0.7874914301
500	0.7869367166
501	0.7867382252
502	0.7862290206
503	0.7855590909
504	0.7848720759
505	0.784276046
506	0.7840179454
507	0.7837659507
508	0.7834521727
509	0.783074216
510	0.7824574177
511	0.7817442203
512	0.7812087918
513	0.780943124
514	0.7805640878
515	0.7803279697
516	0.7799894566
517	0.7796742805
518	0.7793071115
519	0.7790803984
520	0.7784928595
521	0.7781559627
522	0.7778898842
523	0.7772838371
524	0.7771594458
525	0.7767921273
526	0.7763420298
527	0.7759341801
528	0.7749352891
529	0.7747020214
530	0.7744291408
531	0.7740784827
532	0.7737191914
533	0.7733370738
534	0.7728881945
535	0.7727407444
536	0.7724633264
537	0.7720300482
538	0.7716696691
539	0.7714387295
540	0.7712059938
541	0.7707112988
542	0.7700997845
543	0.7698352485
544	0.769430507
545	0.7691650814
546	0.7687677407
547	0.7683203577
548	0.767790818
549	0.7675063765
550	0.7668440178
551	0.7663103134
552	0.7658818374
553	0.7655362276
554	0.7650291899
555	0.7643999345
556	0.7641707023
557	0.7638585937
558	0.7635624184
559	0.7634511751
560	0.763205697
561	0.7627962173
562	0.7622573139
563	0.7619121987
564	0.7614753668
565	0.7611611239
566	0.7607883405
567	0.7602157951
568	0.7599042677
569	0.759179745
570	0.7589078462
571	0.7586068657
572	0.7581338484
573	0.7577829653
574	0.7575280298
575	0.7572301019
576	0.7567256994
577	0.7563355688
578	0.7560714404
579	0.7558251107
580	0.7554880068
581	0.7551617762
582	0.7549845167
583	0.7546094523
584	0.754338591
585	0.7539531737
586	0.7536408309
587	0.7530063257
588	0.7527920304
589	0.7524772147
590	0.7523362139
591	0.7518790452
592	0.7516015189
593	0.7512952875
594	0.7510160167
595	0.7509047601
596	0.750602695
597	0.7500831273
598	0.7499307194
599	0.7497067567
600	0.749345196
601	0.7487793058
602	0.7485537943
603	0.7482837787
604	0.7479047757
605	0.7477078964
606	0.7473491079
607	0.7469058812
608	0.7467409116
609	0.7463260114
610	0.7460458554
611	0.7457445466
612	0.7455038625
613	0.7449146746
614	0.7444303478
615	0.7440331347
616	0.743883996
617	0.7433770102
618	0.7430631922
619	0.74270465
620	0.7422639022
621	0.74205469
622	0.741763377
623	0.7415543705
624	0.7413550332
625	0.7410328553
626	0.7405654353
627	0.7401656675
628	0.7397619117
629	0.7394984999
630	0.7390968236
631	0.7388916748
632	0.7384469757
633	0.7382409528
634	0.7379146707
635	0.7375981204
636	0.7372802588
637	0.7369125695
638	0.7365300738
639	0.7363199372
640	0.7361228123
641	0.7358176828
642	0.7353358212
643	0.7350271005
644	0.7345974609
645	0.7344499875
646	0.734008674
647	0.7336354556
648	0.7334261802
649	0.7331378773
650	0.7328659795
651	0.7326356613
652	0.7322509702
653	0.7318937074
654	0.7314845441
655	0.7312196734
656	0.7309446361
657	0.7304719132
658	0.7300441237
659	0.7298056028
660	0.7295498671
661	0.7293581669
662	0.7291998681
663	0.7288907162
664	0.7285889946
665	0.7281789341
666	0.7279815795
667	0.7276606025
668	0.7271785457
669	0.7266820598
670	0.7264457692
671	0.7260232138
672	0.7256427181
673	0.7251568901
674	0.7249152577
675	0.7246735619
676	0.7240621873
677	0.7237418268
678	0.7233055863
679	0.7229274454
680	0.7225999084
681	0.7222532085
682	0.7217940925
683	0.7214636817
684	0.7212535214
685	0.7207806543
686	0.720418879
687	0.7202267317
688	0.720050578
689	0.7195681974
690	0.7191942427
691	0.7188098183
692	0.7184464775
693	0.7181141865
694	0.7175413301
695	0.71732699
696	0.717115706
697	0.7167964938
698	0.7163386928
699	0.7158112102
700	0.7154167131
701	0.7150045925
702	0.7147374986
703	0.714353904
704	0.7142076686
705	0.7139577607
706	0.7135115697
707	0.7130076842
708	0.7127638482
709	0.7124475631
710	0.71212686
711	0.711889995
712	0.7115359166
713	0.7113702572
714	0.7111205263
715	0.7108672851
716	0.7106358412
717	0.7102796341
718	0.7100119404
719	0.7097434852
720	0.7094962357
721	0.7094054774
722	0.7090977158
723	0.7088765194
724	0.7086536447
725	0.7083662782
726	0.7081702841
727	0.7077935677
728	0.7075132683
729	0.7072363305
730	0.7068079255
731	0.7065069032
732	0.7061526092
733	0.7058756087
734	0.7057019456
735	0.705337852
736	0.7049189606
737	0.7046645263
738	0.7042761847
739	0.7038540187
740	0.7035064894
741	0.7032726818
742	0.7031550156
743	0.7028450894
744	0.7026660933
745	0.7024681711
746	0.702363226
747	0.7020524769
748	0.701398772
749	0.7010043797
750	0.7006647436
751	0.7004528439
752	0.6999135937
753	0.6994722142
754	0.6991068186
755	0.698682799
756	0.6983764491
757	0.6980858504
758	0.6977923596
759	0.6973306486
760	0.6970802261
761	0.6967002071
762	0.696260356
763	0.696078814
764	0.6958159633
765	0.6955912216
766	0.6953033658
767	0.6949941464
768	0.6947237633
769	0.6943515778
770	0.694285004
771	0.6939168839
772	0.6936212909
773	0.6930297921
774	0.6928496377
775	0.6924879878
776	0.6923185725
777	0.6919631114
778	0.6916684536
779	0.6912939011
780	0.691050116
781	0.6907701266
782	0.6904691099
783	0.6899897599
784	0.689585064
785	0.6894107323
786	0.6889356149
787	0.6888050997
788	0.6882755656
789	0.687960337
790	0.6877544257
791	0.6871540403
792	0.6869111957
793	0.6865983404
794	0.6864436575
795	0.6860280242
796	0.6857366652
797	0.6852227527
798	0.6849398517
799	0.6847703108
800	0.6844497592
801	0.684210542
802	0.6839384342
803	0.6836137585
804	0.6834425433
805	0.6829244551
806	0.682703888
807	0.6823665285
808	0.6818034383
809	0.6814383619
810	0.68118503
811	0.680896181
812	0.6806920842
813	0.6804302699
814	0.6800661908
815	0.6798541279
816	0.6795177754
817	0.6793971404
818	0.6790164773
819	0.6787217045
820	0.6786355509
821	0.6783416916
822	0.6781329522
823	0.6778776697
824	0.6774792988
825	0.6771280879
826	0.6768973242
827	0.6765858261
828	0.6763608392
829	0.675952114
830	0.6756113354
831	0.675337903
832	0.6750185378
833	0.6747766618
834	0.6745100394
835	0.6743341687
836	0.6741151235
837	0.6736592251
838	0.6732211745
839	0.6730333007
840	0.6728533435
841	0.6724275137
842	0.6720453727
843	0.6715784344
844	0.671205846
845	0.6709966463
846	0.6705550419
847	0.6703544577
848	0.6701732722
849	0.6701278066
850	0.6698258302
851	0.6696157984
852	0.6694004173
853	0.6690852485
854	0.6688211102
855	0.6686416079
856	0.6683279918
857	0.6680910957
858	0.6677503009
859	0.6676226163
860	0.6675111705
861	0.6672754481
862	0.6668239572
863	0.6665900654
864	0.6662834666
865	0.6658241984
866	0.6655095405
867	0.6651963317
868	0.6648105965
869	0.664499869
870	0.6639470125
871	0.6635291377
872	0.6633465407
873	0.6630380072
874	0.6628521377
875	0.6626798288
876	0.6625508755
877	0.6623343645
878	0.6620197651
879	0.6617732562
880	0.6614817162
881	0.6612727695
882	0.6610513637
883	0.6608019062
884	0.6605035213
885	0.6603095773
886	0.6599042028
887	0.6595255943
888	0.6593678005
889	0.6592795802
890	0.6591187475
891	0.6588757426
892	0.6586319961
893	0.6584695953
894	0.6583178406
895	0.6580449355
896	0.6579167209
897	0.6575721243
898	0.6573687063
899	0.6571160755
900	0.6568357916
901	0.6564734319
902	0.6563210612
903	0.6561305135
904	0.6558435401
905	0.6552290317
906	0.6549435461
907	0.654610964
908	0.6540271082
909	0.6537752127
910	0.6535970924
911	0.6532714102
912	0.6528964285
913	0.6526551275
914	0.6522559258
915	0.6521791974
916	0.6517476239
917	0.6513147246
918	0.6509879591
919	0.6505302173
920	0.6503521273
921	0.649912999
922	0.6496959917
923	0.6494307562
924	0.6493647262
925	0.6489996267
926	0.6488523603
927	0.6487161273
928	0.6483324588
929	0.6479148925
930	0.6477489784
931	0.647193556
932	0.6468584195
933	0.6464701819
934	0.6461941733
935	0.6461038358
936	0.6457834581
937	0.6453468462
938	0.6449702343
939	0.6445561464
940	0.644152795
941	0.643763753
942	0.6435616628
943	0.6432792877
944	0.6430271148
945	0.6426505155
946	0.6423420873
947	0.6420020678
948	0.641835048
949	0.641421042
950	0.6410975701
951	0.6408646826
952	0.6403769625
953	0.640056653
954	0.6397887393
955	0.6395715852
956	0.6391907328
957	0.638875898
958	0.6387344666
959	0.6383825917
960	0.6380889501
961	0.6378352425
962	0.6376458061
963	0.6374144519
964	0.637184982
965	0.6369694137
966	0.63668268
967	0.6364219504
968	0.6362395347
969	0.6358668795
970	0.6356858092
971	0.6354582573
972	0.6352554055
973	0.6349046994
974	0.6347632096
975	0.6345683104
976	0.6341930314
977	0.6337606243
978	0.6335581597
979	0.6334013986
980	0.6330138204
981	0.6327189405
982	0.6325099074
983	0.6321145825
984	0.6317416884
985	0.6316480477
986	0.6315115529
987	0.6310898347
988	0.6308615265
989	0.6306061043
990	0.6304030525
991	0.6301017094
992	0.6298264557
993	0.6297496438
994	0.6293934856
995	0.6289873746
996	0.628557341
997	0.6281404143
998	0.6279172917
999	0.6276158187
